step,loss,ppl
75600,0.09590169787406921,1.1006508623561633
75800,0.04588131234049797,1.0469501435204278
76000,0.09145031869411469,1.0957623364364069
76200,0.09054450690746307,1.0947702313947487
76400,0.05451793968677521,1.056031421116713
76600,0.1360422521829605,1.1457303021785215
76800,0.08319041132926941,1.0867487181166484
77000,0.07995793968439102,1.083241505237189
77200,0.09503240138292313,1.0996944861709972
77400,0.03373826667666435,1.0343138568943995
77600,0.03878496214747429,1.039546917676669
77800,0.041101474314928055,1.0419578321383223
78000,0.05670597776770592,1.0583445878063187
78200,0.06816587597131729,1.070542871090261
78400,0.09017632156610489,1.094367227238058
78600,0.061889342963695526,1.063844616322085
78800,0.06139007583260536,1.063313606241538
79000,0.04070698842406273,1.0415468755382866
79200,0.051500510424375534,1.052849723692159
79400,0.04219016060233116,1.0430928150502878
79600,0.06896429508924484,1.0713979542970657
79800,0.08260045200586319,1.0861077696635437
80000,0.06499136984348297,1.0671498146745244
80200,0.03571988642215729,1.0363655057788579
80400,0.06735271960496902,1.0696727061772022
80600,0.08974796533584595,1.0938985486059518
80800,0.09005323052406311,1.0942325287259411
81000,0.045868758112192154,1.046936999951805
81200,0.09551969170570374,1.100230487235583
81400,0.05329066514968872,1.054736175616699
81600,0.06224304437637329,1.0642209662195692
81800,0.061495766043663025,1.0634259940200417
82000,0.06741494685411453,1.0697392710382463
82200,0.05982702970504761,1.0616528962481933
82400,0.05290056765079498,1.0543248059149608
82600,0.05743887647986412,1.0591205315010763
82800,0.06010688841342926,1.0619500506351691
83000,0.037946511059999466,1.0386756737318188
83200,0.05383671447634697,1.0553122708690945
83400,0.0795431137084961,1.0827922417121816
83600,0.056879132986068726,1.058527861561469
83800,0.0523361973464489,1.0537299441803054
84000,0.0589066743850708,1.0606762478578728
84200,0.034126024693250656,1.0347149981519197
84400,0.06639446318149567,1.0686481763950144
84600,0.07266905903816223,1.0753745925176779
84800,0.07414055615663528,1.076958167959453
85000,0.04389642924070358,1.0448741308770149
85200,0.0690026730298996,1.0714390731331964
85400,0.049295514822006226,1.0505307522819136
85600,0.08220139890909195,1.0856744414608632
85800,0.06730936467647552,1.069626331598805
86000,0.06448205560445786,1.066606438465104
86200,0.06790641695261002,1.0702651451182557
86400,0.07325982302427292,1.076010072789463
86600,0.06626670807600021,1.0685116598550297
86800,0.04540983587503433,1.0464566475122625
87000,0.06245400011539459,1.0644454934217984
87200,0.0706847757101059,1.0732428603221107
87400,0.04271673038601875,1.0436422208458256
87600,0.059273071587085724,1.061064947872282
87800,0.06426656991243362,1.0663766248002613
88000,0.07489482313394547,1.0777707883693333
88200,0.04379669204354286,1.04476992325659
88400,0.1266830414533615,1.1350571946812176
88600,0.06029435992240906,1.0621491546762072
88800,0.08483653515577316,1.0885391142775624
89000,0.07104559242725372,1.073630174158126
89200,0.049607791006565094,1.0508588592443269
89400,0.06856043636798859,1.070965348251029
89600,0.05205042287707329,1.0534288580880502
89800,0.06398088485002518,1.066072020440184
90000,0.05562899634242058,1.0572053839045334
90200,0.0756426453590393,1.0785770707588027
90400,0.10262999683618546,1.108081339615765
90600,0.10143435001373291,1.1067572574081157
90800,0.04094000533223152,1.0417896018495065
91000,0.08357612788677216,1.0871679759432156
91200,0.04801978915929794,1.049191417735134
91400,0.035617928951978683,1.0362598459602037
91600,0.05094270780682564,1.0522626051237571
91800,0.084788016974926,1.088486301621154
92000,0.06951580941677094,1.0719890085918171
92200,0.07870694994926453,1.0818872285032382
92400,0.02587062120437622,1.0262081703071542
92600,0.056196343153715134,1.0578053561880627
92800,0.04860738292336464,1.0498080972302772
93000,0.04860498011112213,1.0498055747415596
93200,0.09322657436132431,1.0977104201315715
93400,0.045091740787029266,1.046123827729854
93600,0.03176584094762802,1.0322757602890151
93800,0.02616439200937748,1.026509684593323
94000,0.06535755097866058,1.067540656360125
94200,0.07478558272123337,1.07765305867414
94400,0.08102745562791824,1.0844006690593313
94600,0.039099838584661484,1.0398742980458733
94800,0.06109144166111946,1.062996111873402
95000,0.06827999651432037,1.0706650489953895
95200,0.08950112015008926,1.093628558339792
95400,0.03894703835248947,1.03971541715053
95600,0.052656352519989014,1.054067355282522
95800,0.046222928911447525,1.0473078601358952
96000,0.07143998146057129,1.0740536856333038
96200,0.04844173043966293,1.0496342083145238
96400,0.08895130455493927,1.0930274295732438
96600,0.07019481807947159,1.0727171455926605
96800,0.08421675860881805,1.0878646722873428
97000,0.052181657403707504,1.053567113397321
97200,0.02792978845536709,1.0283234817066897
97400,0.07407105714082718,1.076883323027568
97600,0.021559277549386024,1.0217933579484526
97800,0.03032846190035343,1.030793054600491
98000,0.07095465064048767,1.0735325407513077
98200,0.0635630413889885,1.0656266622689283
98400,0.03841717913746834,1.03916466028044
98600,0.09820804744958878,1.1031922775747742
98800,0.060072146356105804,1.0619131569465203
99000,0.11338011175394058,1.1200575991016157
99200,0.04169377684593201,1.0425751692066032
99400,0.06719230115413666,1.0695011247015649
99600,0.05475594475865364,1.0562827918635715
99800,0.031398314982652664,1.0318964418530512
100000,0.05012128874659538,1.0513986114625515
100200,0.08333591371774673,1.0869068541551157
100400,0.0333833210170269,1.0339467968272347
100600,0.047041650861501694,1.0481656651734432
100800,0.047220200300216675,1.048352831273344
101000,0.05003892257809639,1.051312015353704
101200,0.04286988452076912,1.0438020712077076
101400,0.07385225594043732,1.0766477254392672
101600,0.06116512045264244,1.0630744350276606
101800,0.030583374202251434,1.0310558499242772
102000,0.03809656947851181,1.038831547455556
102200,0.03221892565488815,1.0327435746214344
102400,0.0399852991104126,1.0407954734605829
102600,0.0718555822968483,1.0745001560135647
102800,0.07240984588861465,1.0750958774074793
103000,0.051664914935827255,1.0530228311660494
103200,0.06361716985702515,1.0656843445687691
103400,0.0415661595761776,1.042442127099411
103600,0.024223778396844864,1.0245195575843518
103800,0.0376601405441761,1.0383782702291888
104000,0.05597474053502083,1.0575709697223492
104200,0.02516636997461319,1.0254857163656204
104400,0.06278788298368454,1.0648009528738889
104600,0.06475022435188293,1.0668925073333533
104800,0.06218075379729271,1.0641546773439214
105000,0.03876088559627533,1.039521889273382
105200,0.0449867770075798,1.0460140283817014
105400,0.039041150361299515,1.0398132714615895
105600,0.05928512662649155,1.0610777391291402
105800,0.022286757826805115,1.022536962910135
106000,0.10058777034282684,1.1058206957063508
106200,0.06780322641134262,1.070154709576681
106400,0.03962048143148422,1.040415842124038
106600,0.04546203091740608,1.046511268786787
106800,0.05246911942958832,1.0538700174687627
107000,0.010010353289544582,1.0100606244801367
107200,0.06968163698911667,1.072166788666705
107400,0.03006627783179283,1.0305228325091034
107600,0.06114998087286949,1.0630583406492782
107800,0.09196226298809052,1.0963234493291159
108000,0.0705035999417305,1.0730484323355902
108200,0.10102447867393494,1.1063037222800653
108400,0.05730362981557846,1.0589772986682142
108600,0.03726566210389137,1.0379687331708038
108800,0.041778501123189926,1.042663504376315
109000,0.040379155427217484,1.0412054780684596
109200,0.03919312357902527,1.039971307238586
109400,0.046281661838293076,1.0473693733982385
109600,0.06579995155334473,1.0680130414440094
109800,0.05408472567796707,1.055574032592055
110000,0.045008331537246704,1.0460365749650977
