step,total_loss,val_loss,lr_inbetween,lr_selector,selector_budget_weight,selector_entropy_weight,selector_aux_weight,selector_ratio,selector_budget,selector_entropy,selector_aux
64800,0.02590368688106537,,9.443232565011187e-06,,5.0,0.02,0.5,,,,
65000,0.027623040601611137,0.027432503737509252,9.273332219697342e-06,,5.0,0.02,0.5,,,,
65200,0.03422129154205322,,9.106590761976455e-06,,5.0,0.02,0.5,,,,
65400,0.01753166690468788,,8.943020376861859e-06,,5.0,0.02,0.5,,,,
65600,0.028926517814397812,,8.782633017633462e-06,,5.0,0.02,0.5,,,,
65800,0.03317524865269661,,8.625440404964289e-06,,5.0,0.02,0.5,,,,
66000,0.02818543091416359,0.023690655641257764,8.471454026063972e-06,,5.0,0.02,0.5,,,,
66200,0.01900256797671318,,8.32068513383924e-06,,5.0,0.02,0.5,,,,
66400,0.027735546231269836,,8.173144746071682e-06,,5.0,0.02,0.5,,,,
66600,0.02680155076086521,,8.028843644612482e-06,,5.0,0.02,0.5,,,,
66800,0.03514612838625908,,7.887792374594613e-06,,5.0,0.02,0.5,,,,
67000,0.024200011044740677,0.030093180760741235,7.750001243662164e-06,,5.0,0.02,0.5,,,,
67200,0.02876979112625122,,7.615480321217117e-06,,5.0,0.02,0.5,,,,
67400,0.024136599153280258,,7.48423943768347e-06,,5.0,0.02,0.5,,,,
67600,0.021110938861966133,,7.356288183788897e-06,,5.0,0.02,0.5,,,,
67800,0.03094629943370819,,7.23163590986386e-06,,5.0,0.02,0.5,,,,
68000,0.0183582566678524,0.026956288516521452,7.110291725158314e-06,,5.0,0.02,0.5,,,,
68200,0.030491702258586884,,6.992264497176039e-06,,5.0,0.02,0.5,,,,
68400,0.01663212664425373,,6.877562851026584e-06,,5.0,0.02,0.5,,,,
68600,0.037582773715257645,,6.7661951687950556e-06,,5.0,0.02,0.5,,,,
68800,0.03621678799390793,,6.658169588929469e-06,,5.0,0.02,0.5,,,,
69000,0.031247897073626518,0.03118868712335825,6.553494005646102e-06,,5.0,0.02,0.5,,,,
69200,0.0257033109664917,,6.452176068352568e-06,,5.0,0.02,0.5,,,,
69400,0.036530427634716034,,6.354223181088793e-06,,5.0,0.02,0.5,,,,
69600,0.035413578152656555,,6.2596425019860294e-06,,5.0,0.02,0.5,,,,
69800,0.029816709458827972,,6.16844094274365e-06,,5.0,0.02,0.5,,,,
70000,0.0668124184012413,0.02786146942526102,6.08062516812416e-06,,5.0,0.02,0.5,,,,
70200,0.026268256828188896,,5.996201595466089e-06,,5.0,0.02,0.5,,,,
70400,0.018890380859375,,5.915176394215058e-06,,5.0,0.02,0.5,,,,
70600,0.02127322368323803,,5.837555485472925e-06,,5.0,0.02,0.5,,,,
70800,0.019099749624729156,,5.763344541565091e-06,,5.0,0.02,0.5,,,,
71000,0.01909736543893814,0.023939408082515,5.69254898562598e-06,,5.0,0.02,0.5,,,,
71200,0.03254588693380356,,5.625173991202722e-06,,5.0,0.02,0.5,,,,
71400,0.033677175641059875,,5.5612244818771056e-06,,5.0,0.02,0.5,,,,
71600,0.02389596216380596,,5.5007051309057504e-06,,5.0,0.02,0.5,,,,
71800,0.02304839715361595,,5.443620360878618e-06,,5.0,0.02,0.5,,,,
72000,0.030084820464253426,0.030685999989509584,5.389974343395813e-06,,5.0,0.02,0.5,,,,
72200,0.017540739849209785,,5.339770998762726e-06,,5.0,0.02,0.5,,,,
72400,0.015568184666335583,,5.293013995703582e-06,,5.0,0.02,0.5,,,,
72600,0.02726156637072563,,5.249706751093274e-06,,5.0,0.02,0.5,,,,
72800,0.02073444053530693,,5.209852429707752e-06,,5.0,0.02,0.5,,,,
73000,0.031366318464279175,0.030427520163357258,5.173453943992672e-06,,5.0,0.02,0.5,,,,
73200,0.018542062491178513,,5.140513953850613e-06,,5.0,0.02,0.5,,,,
73400,0.028970524668693542,,5.111034866446672e-06,,5.0,0.02,0.5,,,,
73600,0.02897384949028492,,5.08501883603258e-06,,5.0,0.02,0.5,,,,
73800,0.027487630024552345,,5.062467763789242e-06,,5.0,0.02,0.5,,,,
74000,0.025986826047301292,0.02624350171536207,5.043383297687832e-06,,5.0,0.02,0.5,,,,
74200,0.016975881531834602,,5.027766832369351e-06,,5.0,0.02,0.5,,,,
74400,0.026848258450627327,,5.01561950904271e-06,,5.0,0.02,0.5,,,,
74600,0.02241889387369156,,5.006942215401336e-06,,5.0,0.02,0.5,,,,
74800,0.029211342334747314,,5.001735585558306e-06,,5.0,0.02,0.5,,,,
75000,0.026835067197680473,0.025433858670294286,5e-06,,5.0,0.02,0.5,,,,
